ShellNo,kx,ky,kz,u_amp,v_amp,w_amp,u_hat_pn1,u_hat_pn2,u_hat_pn3
22,246.41487405702833,367.85112141340579,-167.55160819145564,0.20268195094976949E-2,-0.37327267896101806E-2,-0.52142099425299144E-2,0.30137378299196443,-0.55503017816276357,-0.77531628659130036
22,195.81850825779725,422.78245654353924,83.775804095727821,0.74448161213121178E-3,0.96572861123707951E-3,-0.66137997636281989E-2,0.11069917117165722,0.14359704134889856,-0.98342543348123290
22,328.85926095188961,173.16074905925063,293.21531433504737,0.10955379857514969E-2,0.51024102858307548E-2,-0.42419851168475197E-2,0.16289878088806750,0.75869246522055644,-0.63075330391741591
22,108.61184775857896,2.3640476110443558,460.76692252650298,-0.61618528213536455E-2,-0.22621409561161335E-2,0.14640765134957608E-2,-0.91622410693652812,-0.33636442436590525,0.21769786376846847
22,-236.12254102380064,161.96333330097042,376.99111843077520,0.54872244787593089E-2,-0.83824425845184297E-3,0.37969653695561871E-2,0.81591162485881130,-0.12464101616208229,0.56458200246761137
22,-137.41067442183692,420.89552651053123,167.55160819145564,-0.41056029924407154E-2,-0.30725071423060714E-2,0.43512016574357741E-2,-0.61047424277144058,-0.45686016757165215,0.64699303411940856
22,137.41067442183692,420.89552651053123,167.55160819145564,-0.57529813131588538E-2,0.27362055045976239E-2,-0.21553694304658070E-2,-0.85542779399160640,0.40685448314457362,-0.32048825066110548
22,-216.82383669528281,412.40431323888453,83.775804095727821,0.59774344240473756E-2,0.29941138550237021E-2,0.73129464930376869E-3,0.88880239040525211,0.44520363799970297,0.10873836269568896
22,-336.80630125978081,157.14507297490928,293.21531433504737,0.44354270367419624E-2,0.41677109313372311E-2,0.28611893557194640E-2,0.65951675469072357,0.61970925576167746,0.42543870134899991
22,-77.853815803332736,75.768763745363870,460.76692252650298,0.62433549826826562E-2,-0.20739050816514937E-2,0.13959470646280165E-2,0.92834290417853438,-0.30837507587366175,0.20756749466445376
22,210.31684841311755,194.30079512722375,376.99111843077520,0.47184604550719913E-3,-0.60668265236891259E-2,0.28636007360547206E-2,0.70160183014789032E-1,-0.90209436589314618,0.42579725661771683
22,420.89625691908202,-55.585173845230393,209.43951023931956,-0.23021418444644894E-2,0.31682602011977373E-2,0.54673121513412705E-2,-0.34231227467427872,0.47109797288979094,0.81295080204551795
22,461.67936428219792,95.947107028813335,-41.887902047863911,-0.81161157580401564E-3,0.10252871063393555E-2,-0.65969163200943369E-2,-0.12068092386812694,0.15245297000666524,-0.98091498436433433
22,302.40946024666670,354.45509178260983,-83.775804095727821,0.30239080484836373E-2,-0.36986465942990526E-2,-0.47334158299823731E-2,0.44963382467993696,-0.54996269320029390,-0.70382558904289017
22,55.544007611283149,329.74077193681990,-335.10321638291128,0.62389388314833460E-2,-0.22279097645415123E-2,-0.11581417326051282E-2,0.92768625360507984,-0.33127448732275783,-0.17220751702877396
22,-246.41487405702833,367.85112141340579,-167.55160819145564,-0.13487146729484519E-2,-0.34579681978673601E-2,-0.56082668096519191E-2,-0.20054437075355541,-0.51417551112652604,-0.83390976677146322
22,-420.89625691908202,55.585173845230393,-209.43951023931956,0.29432944719038141E-2,0.33708636906831469E-2,-0.50203115008160843E-2,0.43764715373043800,0.50122368452196431,-0.74648495423944927
22,-461.67936428219792,-95.947107028813335,41.887902047863911,0.29383695555028328E-3,-0.38253264378504273E-2,-0.55235649197024287E-2,0.43691485335552657E-1,-0.56879909353145597,-0.82131519242430129
22,-302.40946024666670,-354.45509178260983,83.775804095727821,-0.30799140802763580E-2,0.37316708159303336E-2,0.46709735724344533E-2,-0.45796152706914650,0.55487316231545003,0.69454086522432046
22,-55.544007611283149,-329.74077193681990,335.10321638291128,0.20427031247964816E-3,-0.48083674807389435E-2,-0.46975640223783539E-2,0.30373556469366649E-1,-0.71497037150829990,-0.69849467781271313
22,246.41487405702833,-367.85112141340579,167.55160819145564,-0.77732378227201681E-3,0.23308125025591295E-2,0.62603764064279857E-2,-0.11558257051265385,0.34657539956051603,0.93087386998086696
22,195.81850825779725,-422.78245654353924,-83.775804095727821,-0.57306239040549253E-2,-0.20935500269667201E-2,-0.28295282097186695E-2,-0.85210340475616841,-0.31129614085185869,-0.42073091197781654
22,328.85926095188961,-173.16074905925063,-293.21531433504737,0.45698202549106521E-2,0.41442357976910803E-2,0.26779253958383385E-2,0.67950007949007896,0.61621866876069886,0.39818864153032851
22,108.61184775857896,-2.3640476110443558,-460.76692252650298,-0.15079723694371044E-2,0.65424697120831923E-2,-0.38902613565173236E-3,-0.22422486831955038,0.97281915730597646,-0.57845445849869372E-1
22,-236.12254102380064,-161.96333330097042,-376.99111843077520,0.38058486610924383E-2,0.38157302010082880E-2,-0.40230524402132713E-2,0.56590288534008970,0.56737220071438454,-0.59819955718829942
22,-137.41067442183692,-420.89552651053123,-167.55160819145564,-0.46237993633127042E-2,-0.42709707232452932E-3,0.48649048781422904E-2,-0.68752639264989823,-0.63506325939765393E-1,0.72337708422056768
23,450.72279858633317,-112.57216302497132,167.55160819145564,-0.48901732303582979E-4,0.53307583373676734E-2,0.37131014673972887E-2,-0.75272195365288673E-2,0.82053919997038871,0.57154069170795119
23,255.63148806684666,190.85940740294382,376.99111843077520,0.23876812043553491E-2,0.45817552497381935E-2,-0.39386540386139347E-2,0.36752482502771222,0.70524858737767326,-0.60625896528640799
23,-128.27161464525915,-123.03377765034188,460.76692252650298,-0.27914274466589212E-2,0.58148852697385888E-2,0.77559038663561571E-3,-0.42967163373380984,0.89505863991331980,0.11938307367896325
23,-110.65511267630704,-410.47174364721127,251.32741228718345,0.59036417490263083E-2,0.68333670929496854E-4,0.27108749411575666E-2,0.90872051799854858,0.10518288792512910E-1,0.41727255573465033
23,271.39963786232806,-404.00609608949151,83.775804095727821,-0.54249089692107377E-2,-0.35363958190362563E-2,0.52035144364642749E-3,-0.83503137523702498,-0.54434120109888928,0.80095312946396560E-1
23,189.92673125670839,-380.34121923390080,-251.32741228718345,0.59686447233453432E-2,0.17266396339919441E-2,0.18974967928392164E-2,0.91872612792641761,0.26577372565954993,0.29207298508142476
23,355.08472189776438,-74.281552930556700,-335.10321638291128,-0.29890585647329112E-2,-0.54231144881367824E-2,-0.19651606761745700E-2,-0.46009208599422158,-0.83475515898942965,-0.30248817653921212
23,478.07911599947425,91.208815113647091,-83.775804095727821,-0.15992641113545178E-2,0.53847775465850093E-2,-0.32638969674229196E-2,-0.24616739522283124,0.82885412927482116,-0.50239670173408246
23,299.02445246292376,390.80283385927135,-41.887902047863911,0.51703598391483778E-2,-0.39083057110233651E-2,0.44612099359799987E-3,0.79584979424686775,-0.60158758630697717,0.68669359969084229E-1
23,205.45756282391608,372.18113355279672,251.32741228718345,-0.58105305420105583E-2,0.28599118726544662E-2,0.51491478813262763E-3,-0.89438833663188999,0.44021312756272807,0.79258473479385430E-1
23,-187.22249265967199,381.67963599920705,251.32741228718345,0.14373563607396965E-2,-0.29774383784220777E-2,0.55924382636704708E-2,0.22124567719498064,-0.45830344397078554,0.86081839174535024
23,-312.83168879766856,183.68245238722835,335.10321638291128,-0.22787982024019349E-2,-0.59746645665362608E-2,0.11475889543433790E-2,-0.35076496354853925,-0.91965273479981446,0.17664310833433006
23,-478.07911599947425,-91.208815113647091,83.775804095727821,-0.16186948723161481E-2,0.41047917359779305E-2,-0.47683340961608214E-2,-0.24915828320634933,0.63183177963148518,-0.73396781411542478
23,-298.54557340531079,-391.16878546643107,41.887902047863911,-0.51659025038264805E-2,0.38565657530887239E-2,-0.80427001130694100E-3,-0.79516369704876522,0.59362349170666628,-0.12379759686571135
23,-205.45756282391608,-372.18113355279672,-251.32741228718345,0.55918591422963945E-2,-0.32930827046312966E-2,0.30531290703082411E-3,0.86072925024635583,-0.50688912850414181,0.46995416528188255E-1
23,-313.12012629436396,-61.078290700336581,-376.99111843077520,0.29126083308712771E-2,-0.56072301951061330E-2,-0.15106887793501446E-2,0.44832445186782627,-0.86309524595972242,-0.23253340030872879
23,128.27161464525915,123.03377765034188,-460.76692252650298,0.74283798310955296E-3,-0.62841302361308299E-2,-0.14711890579463842E-2,0.11434164630867778,-0.96728736703730178,-0.22645338922053165
23,30.303558471634062,424.04398432019332,-251.32741228718345,-0.38326185096477809E-2,-0.24692208597986618E-2,-0.46282266628877985E-2,-0.58993740227417657,-0.38007585049332271,-0.71240171902499905
23,-269.91760345920443,404.99774870005626,-83.775804095727821,0.10645391064616531E-2,0.19709338904984807E-2,0.60982517517829240E-2,0.16385962586789657,0.30337682096141239,0.93867594382394826
23,-450.72279858633317,112.57216302497132,-167.55160819145564,-0.25684083955152103E-2,-0.18293599823959602E-2,0.56800720687928226E-2,-0.39534333328904064,-0.28158499812134596,0.87430746174152707
23,450.72279858633317,112.57216302497132,-167.55160819145564,-0.83560817024156320E-3,-0.40780696766561904E-2,-0.49877454863082151E-2,-0.12862133604752865,-0.62771857550746379,-0.76774080383696497
23,255.63148806684666,-190.85940740294382,-376.99111843077520,-0.78044086729957534E-3,-0.59520187677197982E-2,0.24841262003741150E-2,-0.12012968593778169,-0.91616697077384168,0.38237016125682805
23,-128.27161464525915,123.03377765034188,-460.76692252650298,0.55201246154876638E-2,0.33656547802965041E-2,-0.63803641540245942E-3,0.84968748329449728,0.51805981551298586,-0.98210021297800848E-1
23,-110.65511267630704,410.47174364721127,-251.32741228718345,0.62690651858616680E-2,0.17043394164693777E-2,0.23392026658444480E-4,0.96496847289259435,0.26234115537834529,0.36006274577219098E-2
23,271.39963786232806,404.00609608949151,-83.775804095727821,0.49781872259143938E-5,-0.13223076587827564E-2,-0.63606584573612790E-2,0.76626954462011450E-3,-0.20353675777170868,-0.97906700540196212
23,189.92673125670839,380.34121923390080,251.32741228718345,0.56354571912343764E-2,-0.73398864825992933E-3,-0.31479169696825666E-2,0.86744009810923350,-0.11297950875183520,-0.48454443221900445
23,355.08472189776438,74.281552930556700,335.10321638291128,0.34357529766681589E-2,-0.48846145526227156E-2,-0.25578585757714267E-2,0.52884970961997835,-0.75186633186450524,-0.39371944788577351
23,478.07911599947425,-91.208815113647091,83.775804095727821,-0.53706694054685058E-3,0.26221553055641627E-2,0.59196586888855783E-2,-0.82668252777046161E-1,0.40361634883043268,0.91118593214534493
23,299.02445246292376,-390.80283385927135,41.887902047863911,0.51695779633951066E-2,0.38982168921319819E-2,-0.53466539097057767E-3,0.79572944369550846,0.60003466065215005,-0.82298593257088007E-1
23,205.45756282391608,-372.18113355279672,-251.32741228718345,-0.65992729075281160E-4,-0.36605397388812010E-2,0.53668046468830881E-2,-0.10157958341445446E-1,-0.56345010572821819,0.82608764319362227
23,-187.22249265967199,-381.67963599920705,-251.32741228718345,0.17373859857818991E-3,0.35119344631215888E-2,-0.54628407961543335E-2,0.26742786233997659E-1,0.54057597668949997,-0.84087004751663963
23,-312.83168879766856,-183.68245238722835,-335.10321638291128,0.32882236474818254E-2,-0.56030421357101167E-2,0.15516518631218189E-5,0.50614119610621466,-0.86245059717079742,0.23883866005961954E-3
23,-478.07911599947425,91.208815113647091,-83.775804095727821,0.67902853773411118E-3,0.59253132530868533E-2,0.25760592842093387E-2,0.10451975082114501,0.91205631329794212,0.39652099952165448
23,-298.54557340531079,391.16878546643107,-41.887902047863911,0.15958833912707380E-2,0.54617082928172696E-3,-0.62738626032718525E-2,0.24564701647419745,0.84069572646823562E-1,-0.96570691736794845
23,-205.45756282391608,372.18113355279672,251.32741228718345,-0.36503475267045055E-2,-0.42426635922667242E-2,0.32986765399417198E-2,-0.56188126521883508,-0.65305376260239256,0.50775016193689115
23,-313.12012629436396,61.078290700336581,376.99111843077520,-0.44719247785422701E-2,-0.35089101353389836E-2,-0.31457807894384794E-2,-0.68834288630025864,-0.54011045577443773,-0.48421561978416028
23,128.27161464525915,-123.03377765034188,460.76692252650298,-0.56516157926955633E-2,-0.31171561375976254E-2,0.74099587287427908E-3,-0.86992731757717690,-0.47980955831326577,0.11405809872256542
23,30.303558471634062,-424.04398432019332,251.32741228718345,0.62675163267223765E-2,-0.51808599905724822E-3,-0.16298234045056658E-2,0.96473006410371498,-0.79746603443331690E-1,-0.25087124716414538
23,-269.91760345920443,-404.99774870005626,83.775804095727821,0.34812683980755591E-2,-0.32362606438203433E-2,-0.44287566792323464E-2,0.53585568983974297,-0.49814276909939126,-0.68169821861316593
23,-450.72279858633317,-112.57216302497132,167.55160819145564,0.19178575672542126E-2,0.13414701945290077E-2,0.60604272462377777E-2,0.29520702577356167,0.20648635907710144,0.93285379103534227
24,-258.61077568326095,426.44117852447368,-125.66370614359172,-0.20880867413626716E-2,0.47473510972782031E-3,0.59082160978814278E-2,-0.33227008164301480,0.75542969812225427E-1,0.94015416425014753
24,102.08783279608836,475.42350811675033,-167.55160819145564,0.52208714291069342E-2,0.11103498391190970E-3,0.34960935165139276E-2,0.83077936449372070,0.17668616173274754E-1,0.55632137073271881
24,217.34691923809368,204.50834208693868,-418.87902047863912,-0.94453367469432732E-3,-0.53757781044662858E-2,-0.31147011143988447E-2,-0.15030040418744811,-0.85542913246030927,-0.49563170584547178
24,-108.84090055529832,-3.8424967152885472,-502.65482457436690,-0.32669482691376414E-2,0.53268269739383135E-2,0.66667872294671842E-3,-0.51985827341706792,0.84763970694706026,0.10608629867483675
24,-366.27565189860132,134.42827187264328,-335.10321638291128,0.15649358988018207E-2,-0.48621617092433666E-2,-0.36609911593634141E-2,0.24902288231648334,-0.77369911703837368,-0.58256096708999638
24,-488.28887881900636,-138.12517711255575,-83.775804095727821,-0.57154982141525485E-4,0.34053198861138784E-2,-0.52813849418861612E-2,-0.90948762837679813E-2,0.54187687425343267,-0.84040867223911531
24,-456.03230079703798,112.66148970724980,209.43951023931956,-0.27643469243820470E-2,-0.80524209641990154E-3,-0.55859169677807520E-2,-0.43988104519768478,-0.12813541306489337,-0.88886780906638840
24,-314.08341561407912,349.29883863175172,209.43951023931956,-0.36986174203767100E-2,-0.28416043165317180E-3,-0.50726698246482318E-2,-0.58854830495827404,-0.45217474904082365E-1,-0.80719655146317437
24,12.331183897651691,349.64069787508782,376.99111843077520,0.47200938161865704E-3,0.45869517137876042E-2,-0.42696110176657833E-2,0.75109234046642576E-1,0.72990589434907860,-0.67940855775843623
24,272.46856472884184,417.72298629048998,125.66370614359172,-0.10809221224490351E-2,-0.11262033985927186E-2,0.60873451022039659E-2,-0.17200343010726535,-0.17920888427884013,0.96865834834933862
24,488.28887881900636,138.12517711255575,83.775804095727821,0.11423059009749662E-2,-0.29437670605421412E-3,-0.61725988616350693E-2,0.18177122025618300,-0.46843155610769148E-1,-0.98222448669283513
24,469.67157137357134,-8.1661298530679787,-209.43951023931956,-0.18803469476131563E-2,0.40991135261282032E-2,-0.43765352483034819E-2,-0.29921316074871868,0.65227787668522041,-0.69642304386183407
24,317.83617837618334,-345.88760363522692,-209.43951023931956,-0.28862345499743778E-2,0.70122465656389968E-3,-0.55380891313420687E-2,-0.45927660502026535,0.11158347460916798,-0.88125712948900692
24,-67.851421215011840,-343.21547218329067,-376.99111843077520,-0.37833822085305132E-2,-0.33527502519917884E-2,0.37333071043073700E-2,-0.60203663497943827,-0.53351164867363166,0.59406835538696878
24,-272.46856472884184,-417.72298629048998,-125.66370614359172,-0.46395438093761445E-2,0.18839632601801665E-2,0.37970795090831208E-2,-0.73827469414499980,0.29978861216464164,0.60421623943875002
24,-137.40472070029634,-466.44333032461020,167.55160819145564,0.18878964920425758E-2,0.15260356090019851E-2,0.57965126825117357E-2,0.30041449386110353,0.24283281261693951,0.92237918287151488
24,-218.54328676668553,-203.22937064965046,418.87902047863912,-0.56876722918183320E-2,0.12755403026175507E-2,-0.23485906327856379E-2,-0.90505978479030580,0.20297235363560845,-0.37372317243508851
24,108.84090055529832,3.8424967152885472,502.65482457436690,-0.61144626882027875E-2,-0.58402502191646317E-3,0.13284419187452356E-2,-0.97297347680416035,-0.92933898707248316E-1,0.21139040637336118
24,366.27565189860132,-134.42827187264328,335.10321638291128,-0.11629340544872710E-2,0.51869885792688473E-2,0.33518996086661750E-2,-0.18505370757622855,0.82538770280697871,0.53337628871867782
24,258.61077568326095,-426.44117852447368,125.66370614359172,0.44266375790784082E-2,0.34995577776464511E-2,0.27659487029829729E-2,0.70439565592210995,0.55687262672536264,0.44013593073283092
24,-258.61077568326095,-426.44117852447368,125.66370614359172,0.45186981531731988E-2,-0.15355088807621202E-2,0.40885298825785663E-2,0.71904493933771019,-0.24434026186165450,0.65059373778588359
24,102.08783279608836,-475.42350811675033,167.55160819145564,0.42640019074210080E-2,-0.69288501580900630E-3,-0.45640656449601460E-2,0.67851599928274764,-0.11025641617830342,-0.72626411270890368
24,217.34691923809368,-204.50834208693868,418.87902047863912,0.40827197507218070E-2,-0.31023516051683540E-2,-0.36330856139242746E-2,0.64966919143052371,-0.49366657079672926,-0.57812045335190099
24,-108.84090055529832,3.8424967152885472,502.65482457436690,-0.36549448225848789E-2,0.50443056368528532E-2,-0.82997355921898526E-3,-0.58159883425554626,0.80268305553993602,-0.13207084591862628
24,-366.27565189860132,-134.42827187264328,335.10321638291128,-0.18617262228858651E-2,-0.45845749991051147E-2,-0.38740346761132094E-2,-0.29625010868635487,-0.72952769589307120,-0.61646185123515107
24,-488.28887881900636,138.12517711255575,83.775804095727821,-0.19489704504822443E-2,-0.45208220865485043E-2,-0.39059158936221830E-2,-0.31013298340228401,-0.71938291357126927,-0.62153500003435869
24,-456.03230079703798,-112.66148970724980,-209.43951023931956,-0.29020847028174970E-2,0.29173196251025203E-2,0.47496997490149287E-2,-0.46179878548092979,0.46422306641294042,0.75580343101794978
24,-314.08341561407912,-349.29883863175172,-209.43951023931956,0.45249936671425328E-2,-0.43377156825577766E-2,0.44849982468268975E-3,0.72004672288392924,-0.69024581950416475,0.71368238882137475E-1
24,12.331183897651691,-349.64069787508782,-376.99111843077520,-0.55604804087230533E-2,0.20539544060829431E-2,-0.20868219964979488E-2,-0.88482017666329038,0.32683872019360444,-0.33206882713038632
24,272.46856472884184,-417.72298629048998,-125.66370614359172,-0.51745710023892470E-2,-0.35291117273554161E-2,0.51154909852616480E-3,-0.82341173638668497,-0.56157544538138404,0.81401053588787464E-1
24,488.28887881900636,-138.12517711255575,-83.775804095727821,0.65346343046159558E-3,-0.13863939058395434E-2,0.60945380961996169E-2,0.10398339450616104,-0.22061210732177794,0.96980294481405882
24,469.67157137357134,8.1661298530679787,209.43951023931956,0.25236595168164839E-2,-0.12891083978029867E-2,-0.56090854250067830E-2,0.40158128351725514,-0.20513139808797776,-0.89255452620392084
24,317.83617837618334,345.88760363522692,209.43951023931956,-0.29650633360590707E-2,-0.61005628895471962E-3,0.55071524275793534E-2,-0.47182035939087530,-0.97076164951622843E-1,0.87633427792284302
24,-67.851421215011840,343.21547218329067,376.99111843077520,-0.23164113174713829E-2,0.41061972709295121E-2,-0.41552231833716985E-2,-0.36860258835451237,0.65340508870033676,-0.66120641400311519
24,-272.46856472884184,417.72298629048998,125.66370614359172,-0.24430776786288260E-2,0.14768579168115248E-3,-0.57880961884067906E-2,-0.38875857197794234,0.23500733512337727E-1,-0.92103989503064054
24,-137.40472070029634,466.44333032461020,-167.55160819145564,-0.39764392820392401E-2,-0.26398317818627512E-2,-0.40879965659049540E-2,-0.63275714495913582,-0.42006737761810975,-0.65050887293272763
24,-218.54328676668553,203.22937064965046,-418.87902047863912,0.36992750953914045E-2,0.50532862387804066E-2,0.52168868178024096E-3,0.58865295852773469,0.80411210792390175,0.83014530696285102E-1
24,108.84090055529832,-3.8424967152885472,-502.65482457436690,-0.61018906852906597E-2,0.70668765280679159E-3,-0.13266573594043116E-2,-0.97097293709894539,0.11245278246486395,-0.21110643556594222
24,366.27565189860132,134.42827187264328,-335.10321638291128,0.37214869017547550E-2,-0.45379365343401279E-2,0.22472570777498993E-2,0.59218744709451376,-0.72210627695093754,0.35759831136589321
24,258.61077568326095,426.44117852447368,-125.66370614359172,-0.51859194528235579E-2,0.23649856317154985E-2,-0.26468055300179431E-2,-0.82521757638252224,0.37633205238487782,-0.42117708624418498
25,-375.87396035056139,-242.34177997868426,-293.21531433504737,0.22221910363893643E-2,0.26275623166967465E-2,-0.50203103397742461E-2,0.36510039047168275,0.43170187085867273,-0.82482434467863919
25,-505.31296588246204,121.87465865708015,-125.66370614359172,0.24414676138496223E-3,0.48269043394014773E-2,0.36996107221099138E-2,0.40112697987873626E-1,0.79304822592946267,0.60783672380851228
25,-254.73391665536178,420.98897397626246,-209.43951023931956,0.37646017015414124E-2,-0.10089594779687866E-3,-0.47815611126961338E-2,0.61851457804292187,-0.16576950106640807E-1,-0.78559844798315903
25,16.688469853162303,270.92680013772861,-460.76692252650298,0.60713971755998446E-2,-0.42763737238540970E-3,-0.31547612203600560E-4,0.99751526453901962,-0.70259743236063002E-1,-0.51831932292816778E-2
25,-58.180184242762465,-173.02943809376399,-502.65482457436690,-0.41946580629132956E-2,0.42968957512457134E-2,-0.99361122987878781E-3,-0.68917175507700035,0.70596914977432457,-0.16324782256129644
25,229.09063901836421,-348.15126947555183,-335.10321638291128,0.26633266003343700E-2,0.46026437586252243E-2,-0.29610968388618856E-2,0.43757785258446191,0.75620277733029451,-0.48650075281084604
25,112.44354543262286,-521.14090772652196,-41.887902047863911,-0.43266312241153002E-2,-0.12623189401505701E-2,0.40905434580048037E-2,-0.71085461307507913,-0.20739582259210471,0.67206598771342663
25,-284.94868614945381,-450.59476570104721,-41.887902047863911,-0.86586596063519873E-3,0.10982319745417946E-2,-0.59236724509619480E-2,-0.14225959656362278,0.18043674741177415,-0.97324446434028844
25,-374.98647866145990,-286.71530410419251,251.32741228718345,0.11729133612777727E-2,0.29952790281926292E-2,0.51670407805806708E-2,0.19270671116006410,0.49211680042667522,0.84893178654806145
25,-487.57441500084155,66.274235874539912,209.43951023931956,0.15099195686418922E-2,-0.36141483656547077E-2,0.46587344982565709E-2,0.24807598224664862,-0.59379547388828768,0.76541834458167013
25,-229.09063901836421,348.15126947555183,335.10321638291128,-0.47578341150772180E-3,-0.43675508305464949E-2,0.42123464394449939E-2,-0.78170016203315262E-1,-0.71757760135166360,0.69207791079123915
25,-112.44354543262286,521.14090772652196,41.887902047863911,-0.59186149843235107E-2,-0.13192076002624881E-2,0.52480530935683262E-3,-0.97241353530932118,-0.21674248616879677,0.86224190553444033E-1
25,284.94868614945381,450.59476570104721,41.887902047863911,0.48267353697561974E-2,-0.32227977125317006E-2,0.18335575290737841E-2,0.79302046464230980,-0.52949754723535947,0.30124888403151528
25,374.98647866145990,286.71530410419251,-251.32741228718345,-0.38429443024119947E-3,0.42805377077898155E-2,0.43098778823829021E-2,-0.63138607005239877E-1,0.70328156443386480,0.70810208122338814
25,481.50241856205309,-101.37310009593479,-209.43951023931956,0.67795474073660338E-3,-0.46847419771372852E-2,0.38261341606298672E-2,0.11138625640720679,-0.76969130785937323,0.62862420609559366
25,505.31296588246204,-121.87465865708015,125.66370614359172,-0.30263819445773939E-3,0.37102957111225972E-2,0.48153762570809396E-2,-0.49722693125293239E-1,0.60959224059209849,0.79115419103880946
25,282.33656539105999,-402.99770265765375,209.43951023931956,-0.50997598017652086E-2,-0.32713270358556710E-2,0.58017413485749640E-3,-0.83787769118245581,-0.53747079283160515,0.95321149131360292E-1
25,-16.688469853162303,-270.92680013772861,460.76692252650298,-0.24904643853954117E-2,0.48263572522659155E-2,0.27476527176037856E-2,-0.40917702604051243,0.79295834089098272,0.45143242126819139
25,143.72336300335763,112.55094496524923,502.65482457436690,-0.40261238953453824E-2,0.45628155956948342E-2,0.12951006521166926E-3,-0.66148201581549981,0.74965911047198430,0.21278177530416689E-1
25,401.62101922991531,196.75194867034077,293.21531433504737,-0.16519256075257617E-2,0.56543304509181465E-2,-0.15314769266948354E-2,-0.27140721677906682,0.92899225209745862,-0.25161780188041677
25,-375.87396035056139,242.34177997868426,293.21531433504737,0.42720837981060139E-2,0.19276797606108246E-2,0.38831795478022524E-2,0.70189260836482070,0.31671292961693653,0.63799661953358799
25,-505.31296588246204,-121.87465865708015,125.66370614359172,-0.18127677025988691E-2,0.18300068248339196E-2,-0.55145880095845701E-2,-0.29783316790291325,0.30066551226770405,-0.90603292094146015
25,-254.73391665536178,-420.98897397626246,209.43951023931956,-0.53454519225974630E-2,0.27231935214131787E-2,-0.10276640628681145E-2,-0.87824428783537944,0.44741383693697040,-0.16884261725602751
25,16.688469853162303,-270.92680013772861,460.76692252650298,0.58262656538932544E-2,0.16019219707055991E-2,0.73089477218866311E-3,0.95724077291051846,0.26319174518860056,0.12008417024009452
25,-58.180184242762465,173.02943809376399,502.65482457436690,0.60342480450952304E-2,-0.20519961313286049E-3,0.76907495539299726E-3,0.99141175596085718,-0.33713779622283863E-1,0.12635707818001313
25,229.09063901836421,348.15126947555183,335.10321638291128,0.34500608957448039E-2,0.21086290252631391E-2,-0.45493401815481548E-2,0.56683631585255190,0.34644243806075886,-0.74744513386684319
25,112.44354543262286,521.14090772652196,41.887902047863911,-0.58504965556568553E-3,-0.35986024817989481E-3,0.60476400471820898E-2,-0.96122184904236435E-1,-0.59124132432462673E-1,0.99361202817465144
25,-284.94868614945381,450.59476570104721,41.887902047863911,-0.35231246247926936E-2,-0.17979170805429586E-2,-0.46261019971083036E-2,-0.57884050251691921,-0.29539324810188211,-0.76005690683117944
25,-374.98647866145990,286.71530410419251,-251.32741228718345,-0.23758938830852057E-2,-0.51144863006074605E-2,-0.22897359618949823E-2,-0.39035338106804490,-0.84029721785209932,-0.37619785161370534
25,-487.57441500084155,-66.274235874539912,-209.43951023931956,0.17647995619756638E-2,-0.52922481042525704E-2,-0.24337882297077130E-2,0.28995212321100933,-0.86950303448037247,-0.39986527640550623
25,-229.09063901836421,-348.15126947555183,-335.10321638291128,0.51345068915972705E-2,-0.24126702546641265E-3,-0.32595033119389438E-2,0.84358655052789389,-0.39639564629354598E-1,-0.53552818477130060
25,-112.44354543262286,-521.14090772652196,-41.887902047863911,0.10886190580151921E-2,-0.71279259712795241E-3,0.59458025444832866E-2,0.17885736943753086,-0.11711002846973136,0.97688038296902313
25,284.94868614945381,-450.59476570104721,-41.887902047863911,-0.29656197677757723E-2,-0.13987209758242818E-2,-0.51278076858190542E-2,-0.48724385863995545,-0.22980633351132823,-0.84248588789114287
25,374.98647866145990,-286.71530410419251,251.32741228718345,0.40113207925075228E-2,0.44971933500564457E-2,-0.85457013157676307E-3,0.65904990330231261,0.73887754078968881,-0.14040372029898032
25,481.50241856205309,101.37310009593479,209.43951023931956,-0.10896724179682302E-2,-0.40108574049945696E-2,0.44465008193294783E-2,-0.17903043382482417,-0.65897376990102152,0.73054888566538168
25,505.31296588246204,121.87465865708015,-125.66370614359172,-0.18610419184576942E-4,-0.43315955816560702E-2,-0.42758234303176745E-2,-0.30576449998514885E-2,-0.71167024451580407,-0.70250702051856428
25,282.33656539105999,402.99770265765375,-209.43951023931956,-0.40112447323132532E-2,0.44230654243225884E-3,-0.45563157548603904E-2,-0.65903740680395928,0.72669850929010127E-1,-0.74859120299337478
25,-16.688469853162303,270.92680013772861,-460.76692252650298,0.54882357819745799E-2,0.23504939893526002E-2,0.11832914456926418E-2,0.90170331631582057,0.38618024249991301,0.19441180429119886
25,143.72336300335763,-112.55094496524923,-502.65482457436690,-0.56837788018681756E-2,-0.18022373809480825E-2,-0.12216102455880021E-2,-0.93383054198997484,-0.29610306257734170,-0.20070748660433327
25,401.62101922991531,-196.75194867034077,-293.21531433504737,-0.37921381147229907E-2,-0.40769365528569215E-2,-0.24584567315335268E-2,-0.62303874137548532,-0.66983040746796085,-0.40391824912543484
26,85.416670835890187,434.39146260822298,335.10321638291128,0.35759737331338083E-3,-0.36421606493041363E-2,0.46301516622995155E-2,0.60591002898187390E-1,-0.61712468526511222,0.78452906460132388
